"Country","Region/State","City","Zip/Postal Code","Zip to","Weight from","Weight to","Price From","Price To","Item From","Item To","Shipping Price","Algorithm","Delivery Type","Sort order"
"CAN","*","*","V0G 1K0","V0G 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0G 1N0","V0G 1N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0H 1A0","V0H 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0H 1J0","V0H 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0H 1M0","V0H 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 1A0","V0J 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 1G0","V0J 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 1H0","V0J 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 1J0","V0J 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 1K0","V0J 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 1R0","V0J 1R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 1T0","V0J 1T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 1W0","V0J 1W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 1X0","V0J 1X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 2A0","V0J 2A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 2B0","V0J 2B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 2H0","V0J 2H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 2K0","V0J 2K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 2P0","V0J 2P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 2S0","V0J 2S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 2T0","V0J 2T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 2W0","V0J 2W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 2Y0","V0J 2Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 2Z0","V0J 2Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 3B0","V0J 3B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 3C0","V0J 3C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 3G0","V0J 3G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 3J0","V0J 3J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 3M0","V0J 3M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 3N0","V0J 3N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 3S0","V0J 3S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0J 3T0","V0J 3T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1B0","V0K 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1C0","V0K 1C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1E0","V0K 1E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1G0","V0K 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1J0","V0K 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1L0","V0K 1L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1M0","V0K 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1N0","V0K 1N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1P0","V0K 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1S0","V0K 1S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1S1","V0K 1S1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1T0","V0K 1T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1T1","V0K 1T1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1X0","V0K 1X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1X1","V0K 1X1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1X2","V0K 1X2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 1X3","V0K 1X3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 2K0","V0K 2K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 2K1","V0K 2K1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 2K2","V0K 2K2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0K 2R0","V0K 2R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1A0","V0L 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1B0","V0L 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1C0","V0L 1C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1G0","V0L 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1H0","V0L 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1J0","V0L 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1K0","V0L 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1L0","V0L 1L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1M0","V0L 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1N0","V0L 1N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1P0","V0L 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1R0","V0L 1R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1S0","V0L 1S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1T0","V0L 1T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1V0","V0L 1V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1W0","V0L 1W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0L 1X0","V0L 1X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 1A0","V0N 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 1E0","V0N 1E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 1G0","V0N 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 1K0","V0N 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 1L0","V0N 1L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 1M0","V0N 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 1P0","V0N 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 1W0","V0N 1W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 1Z0","V0N 1Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 2B0","V0N 2B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 2G0","V0N 2G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 2J0","V0N 2J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 2M0","V0N 2M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 2M1","V0N 2M1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 2M2","V0N 2M2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 2M3","V0N 2M3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 2V0","V0N 2V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 2Y0","V0N 2Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 3B0","V0N 3B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 3C0","V0N 3C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 3E0","V0N 3E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 3K0","V0N 3K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 3L0","V0N 3L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0N 3P0","V0N 3P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1B0","V0P 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1G0","V0P 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1H0","V0P 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1J0","V0P 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1K0","V0P 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1L0","V0P 1L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1N0","V0P 1N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1P0","V0P 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1R0","V0P 1R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1S0","V0P 1S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1V0","V0P 1V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1W0","V0P 1W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1X0","V0P 1X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 1Z0","V0P 1Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0P 2A0","V0P 2A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1A0","V0R 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1B0","V0R 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1T0","V0R 1T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1X0","V0R 1X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1X1","V0R 1X1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1X2","V0R 1X2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1X3","V0R 1X3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1X4","V0R 1X4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1X5","V0R 1X5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1X6","V0R 1X6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1X7","V0R 1X7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1Y0","V0R 1Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 1Z0","V0R 1Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 2J0","V0R 2J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 2L0","V0R 2L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 2M0","V0R 2M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 2N0","V0R 2N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 2Y0","V0R 2Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0R 3E1","V0R 3E1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0S 1K0","V0S 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0T 1B0","V0T 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0T 1C0","V0T 1C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0T 1H0","V0T 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0T 1L0","V0T 1L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0T 1P0","V0T 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0T 1W0","V0T 1W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0T 1Z0","V0T 1Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0T 2B0","V0T 2B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0V 1A0","V0V 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0V 1B0","V0V 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0V 1C0","V0V 1C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0V 1E0","V0V 1E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0V 1H0","V0V 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0W 1A0","V0W 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0X 1C0","V0X 1C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0X 1C1","V0X 1C1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0X 1C2","V0X 1C2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0X 1C3","V0X 1C3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0X 1N5","V0X 1N5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V0X 1R0","V0X 1R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V8A 0A7","V8A 0A7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","V9Z 1L1","V9Z 1L1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping West","*"
"CAN","*","*","R0A 0M0","R0A 0M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 0N0","R0A 0N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 0P0","R0A 0P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 0S0","R0A 0S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 0Z0","R0A 0Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 1A0","R0A 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 1B0","R0A 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 1H0","R0A 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 1J0","R0A 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 1K0","R0A 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 1M0","R0A 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 1W0","R0A 1W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 1X0","R0A 1X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 1Y0","R0A 1Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 1Z0","R0A 1Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 2C0","R0A 2C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 2E0","R0A 2E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 2G0","R0A 2G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 2J0","R0A 2J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 2M0","R0A 2M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 2N0","R0A 2N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 2P0","R0A 2P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 2R0","R0A 2R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0A 2W0","R0A 2W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0A0","R0B 0A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0B0","R0B 0B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0C0","R0B 0C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0E0","R0B 0E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0G0","R0B 0G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0H0","R0B 0H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0J0","R0B 0J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0L0","R0B 0L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0M0","R0B 0M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0N0","R0B 0N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0S0","R0B 0S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0T0","R0B 0T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0V0","R0B 0V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0W0","R0B 0W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0Y0","R0B 0Y0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 0Z0","R0B 0Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1A0","R0B 1A0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1B0","R0B 1B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1C0","R0B 1C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1E0","R0B 1E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1G0","R0B 1G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1H0","R0B 1H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1J0","R0B 1J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1K0","R0B 1K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1L0","R0B 1L0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1M0","R0B 1M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1N0","R0B 1N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1P0","R0B 1P0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1R0","R0B 1R0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1S0","R0B 1S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1T0","R0B 1T0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1W0","R0B 1W0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 1Z0","R0B 1Z0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 2B0","R0B 2B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 2C0","R0B 2C0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 2E0","R0B 2E0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 2G0","R0B 2G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0B 2H0","R0B 2H0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0C 0B0","R0C 0B0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0C 0J0","R0C 0J0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0C 0K0","R0C 0K0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0C 0M0","R0C 0M0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0C 0N0","R0C 0N0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0C 0S0","R0C 0S0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0C 0V0","R0C 0V0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
"CAN","*","*","R0C 0X0","R0C 0X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping Central","*"
